Structure,Y
CN(N=Cc1cnn2ccc(Cl)cc12)S(=O)(=O)c3cc(ccc3C)[N+](=O)[O-],2.9
CC(=O)Nc1nc2ccc(cc2s1)c3cncc(OCCN4CCC(C)(C)C4=O)c3,2.9205
CNC(=O)Nc1ccc2O\C(=C/c3c(c4c(C)nn(C)c4C)n(CCNCCO)c5ccc(OC)cc35)\C(=O)c2c1,2.95
CCS(=O)(=O)c1ccc(cc1)c2c(C)nc3ccc(nn23)c4ccc(OC5CCNCC5)c(OC)c4,2.988
CC(C)n1nc(c2ccc(C#N)c(F)c2)c3c(N)ncnc13,3
Nc1ncnc2[nH]nc(c3ccc4ccccc4c3)c12,3
COc1ccc(cc1)n2nc(c3C(C4=C(CC(C)(C)CC4=O)Nc23)c5ccccc5Cl)C(C)(C)C,3
O=C(Nc1ccc(cc1)c2nc(N3CCOCC3)c4nnn(C5CC5)c4n2)Nc6cccs6,3
OCCc1ccc(NC(=O)Nc2ccc(cc2)c3nc(N4CCOCC4)c5nnn(CC(F)(F)F)c5n3)cc1,3
COc1ccc2c(c1)c(\C=C\3/Oc4cc(O)cc(O)c4C3=O)c5C(=O)N(C)CCn25,3
Oc1ccc2C=C(C(=O)Oc2c1)c3nc4ccccc4s3,3
CC(C)Oc1nc(nc(n1)c2ccc(NC(=O)Nc3ccc(cc3)C(=O)NCCN(C)C)cc2)N4CCOCC4,3
CC(C)Oc1nc(nc(n1)c2ccc(NC(=O)Nc3ccc(cc3)C(=O)N4CCN(C)CC4)cc2)N5CCOCC5,3
COc1ccc2c(c1)c(\C=C\3/Oc4cc(O)cc(O)c4C3=O)c(C)n2CCN5CCC(O)CC5,3
COc1ccc2c(c1)c(\C=C\3/Oc4cc(O)cc(O)c4C3=O)c(C5CCCC5)n2CCN6CCN(C)CC6,3
COc1ccc2[nH]c(c(\C=C\3/Oc4ccc(NC(=O)Nc5ccc(cc5)N(C)C(=O)CCN(C)C)cc4C3=O)c2c1)c6c(C)nn(C)c6C,3
COc1ccc2c(c1)c(\C=C\3/Oc4cc(O)cc(O)c4C3=O)c(C5CC5)n2CCO,3
COc1ccc2c(c1)c(\C=C\3/Oc4cc(O)cc(O)c4C3=O)c(C5CC5)n2CCN6CCC(O)CC6,3
CNC(=O)Nc1ccc2O\C(=C/c3c(c4onc(n4)C5CC5)n(CCN6CCN(C)CC6)c7ccc(OC)cc37)\C(=O)c2c1,3
CCc1c(\C=C\2/Oc3cc(O)cc(O)c3C2=O)c4cc(OC)ccc4n1CCCC#N,3
COc1ccc2c(c1)c(\C=C\3/Oc4ccc(NC(=O)Nc5cccnc5)cc4C3=O)c(C6CCCC6)n2CCN7CCN(C)CC7,3
CCn1c(C)c(\C=C\2/Oc3ccc(NC(=O)Nc4ccc(NCCN(C)C)cc4)cc3C2=O)c5cc(OC)ccc15,3
CC(C)n1nc(c2cccc(c2)C(=O)NC3=NCCS3)c4c(N)ncnc14,3
CNC(=O)Nc1ccc(cc1)c2cn3cc(C)nc3c(n2)N4CCOCC4,3
CS(=O)(=O)N1CC2(CCN(Cc3cn4cc(nc(N5CCOCC5)c4n3)c6cccc7[nH]ncc67)CC2)C1,3
CCOC(=O)C.Cc1ccc(cc1S(=O)(=O)N(CCO)N=Cc2cnn3ccc(cc23)C#N)C#N,3
NCCOc1cc(ccc1NC(=O)CN2CCOCC2)c3cccc4C(=O)C=C(Oc34)N5CCOCC5,3
CN(Cc1sc2c(nc(nc2c1C)c3cnc(N)nc3)N4CCOCC4)C(=O)C,3
COc1ncc2cc1NS(=O)(=O)c3cccc(c3)C(=O)NCc4ccc(F)c(c4)c5ccnc6ccc2cc56,3
COc1ncc2cc1NS(=O)(=O)c3cccc(c3)C(=O)N(C)CC4CCN(CC4)c5ccnc6ccc2cc56,3
COc1ncc2cc1NS(=O)(=O)c3cccc(c3)C(=O)NCCN4CCC(=CC4)c5cnc6ccc2cn56,3
COc1ncc2cc1NS(=O)(=O)c3cccc(c3)C(=O)NCc4cncc(c4)c5ncnc6ccc2cc56,3
COc1cc(ccc1OCCNC(=O)Nc2cccc(c2)C(F)(F)F)c3ccc4nc(C)c(c5cnc(N)c(c5)C(F)(F)F)n4n3,3.0065
Nc1ncnc2c1c(nn2C3CCCC3)c4cccc5[nH]ccc45,3.04
CS(=O)(=O)N1CCN(Cc2cc3nc(nc(N4CCOCC4)c3s2)c5cccc6[nH]ncc56)CC1,3.0412
CC(C)n1nnc2c(nc(nc12)c3ccc(NC(=O)Nc4ccc(cc4)C(=O)N)cc3)N5CCOCC5,3.05
c1cnc2[nH]nc(C#Cc3ccncc3)c2c1,3.05
CC(C)n1nc(c2cccc(CO)c2)c3c(N)ncnc13,3.1
CCn1c(C)c(\C=C\2/Oc3ccc(NC(=O)Nc4ccc(CN(C)C)cc4)cc3C2=O)c5cc(OC)ccc15,3.1
CC(=O)Nc1nc2ccc(cc2s1)c3cccc4SC(=O)Nc34,3.1421
CCNC(=O)c1ccc(NC(=O)Nc2ccc(cc2)c3nc(N4CCOCC4)c5nnn(CC)c5n3)cc1,3.15
CNC(=O)Nc1ccc2O\C(=C/c3c(C4CCCC4)n(CCN5CCN(C)CC5)c6ccc(OC)cc36)\C(=O)c2c1,3.15
COc1cccc(c1)c2nn(C(C)C)c3ncnc(N)c23,3.2
CCn1nnc2c(nc(nc12)c3ccc(NC(=O)Nc4ccc(cc4)C(=O)NCCN5CCN(C)CC5)cc3)N6CCOCC6,3.2
CN1C2CCC1CC(C2)Oc3nc(nc(n3)c4ccc(NC(=O)Nc5ccc(cc5)C(=O)N)cc4)N6CCOCC6,3.2
CC(C)n1nnc2c(nc(nc12)c3ccc(NC(=O)Nc4ccc(CO)cc4)cc3)N5CCOCC5,3.25
O=C1C=C(OC(=C1)c2cccc3Sc4ccccc4Sc23)N5CCOCC5,3.3
CCNC(=O)Nc1ccc2ncc(nc2n1)c3cccc(OC(=O)OCCOC)c3,3.3
CCN(CC)C(=O)OCn1cc(nn1)C2=Cc3c(C)nc(N)nc3N(C(C)C)C2=O,3.3
CS(=O)(=O)N1CCN(Cc2cn3cc(nc(N4CCOCC4)c3n2)c5ccc(nc5)C#N)CC1,3.3
CNC(=O)c1ccc2c(OCCn3cc(nc23)c4ncnn4C(C)C)c1,3.3
COc1ccc2cc1C(=O)NCc3ccc(s3)c4ncnc5c(C)c(sc45)c6cnc(OC)c(NS2(=O)=O)c6,3.3
CNC(=O)c1ccc2c(OCCc3sc(nc23)c4ncnn4C(C)C)c1,3.3
CC(C)n1ncnc1c2nc3c(CCOc4ccccc34)s2,3.35
Cc1nc(NCC#N)nc(n1)n2c(Nc3ccc(NC(=S)Nc4cc(Cl)cc(Cl)c4)cc3)nc5ccccc25,3.392344
CCNC(=O)Nc1ccc2ncc(nc2n1)c3ccc(OC(=O)N(CC)CC)cc3,3.4
COc1cc(ccc1NC(C)CO)c2nn(C(C)C)c3ncnc(N)c23,3.4
CC(C)n1nc(c2cccc(c2)C(=O)C)c3c(N)ncnc13,3.4
CC(C)n1nc(c2ccc3nonc3c2)c4c(N)ncnc14,3.4
Cc1nc(N)nc2N(CC(C)(C)O)C(=O)C(=Cc12)c3ccc(F)cc3,3.4
CCNc1nc(C)c2C=C(C(=O)N(C3CCCC3)c2n1)c4cccnc4N,3.4
CC(C)(O)c1cc2nc(nc(N3CCOCC3)c2s1)c4cnc(N)nc4,3.4
CC(C)n1nc(c2cc3cc(C=O)ccc3s2)c4c(N)ncnc14,3.4
CN(C)c1ccc(cc1S(=O)(=O)N(C)N=Cc2cnn3ccc(Br)cc23)[N+](=O)[O-],3.4
Oc1cccc(c1)c2nc(N3CCOCC3)c4oc5ncccc5c4n2,3.419090909
CCOc1ccc(cc1OC)c2n[nH]c3ncnc(N)c23,3.5
CCn1nnc2c(nc(nc12)c3ccc(NC(=O)Nc4ccc(cc4)C(=O)NCCN5CCOCC5)cc3)N6CCOCC6,3.5
CNC(=O)Nc1ccc2O\C(=C/c3c(c4onc(n4)C(C)C)n(CCN5CCN(C)CC5)c6ccc(OC)cc36)\C(=O)c2c1,3.5
CNC(=O)Nc1ccc2O\C(=C/c3c(C)n(CCCN4CCN(C)CC4)c5ccc(OC)cc35)\C(=O)c2c1,3.5
CNC(=O)Nc1ccc2O\C(=C/c3c(C)n(CCCN4CCCCC4)c5ccc(OC)cc35)\C(=O)c2c1,3.5
CCn1c(C)c(\C=C\2/Oc3ccc(NC(=O)Nc4ccc(cc4)N(C)CCN(C)C)cc3C2=O)c5cc(OC)ccc15,3.5
COc1ccc2c(c1)c(\C=C\3/Oc4cc(O)cc(O)c4C3=O)c(C5CCC5)n2CCN6CCN(C)CC6,3.5
CNC(=O)Nc1ccc2O\C(=C/c3c(C)n(CCCN4CCCC4)c5ccc(OC)cc35)\C(=O)c2c1,3.5
CCn1c(C)c(\C=C\2/Oc3ccc(NC(=O)Nc4ccc(CCN(C)C)cc4)cc3C2=O)c5cc(OC)ccc15,3.5
Cc1nc(N)ncc1c2nc(N3CCOCC3)c4sc(cc4n2)C(C)(C)O,3.5
CC(C)n1ncnc1c2nc3c(CCOc4cc(CNCCO)ccc34)s2,3.5
